id,day,temperature,light_intensity,logger
1978,14,17.37888889,0,15
1979,14,16.90277778,10,15
1980,14,17.95,23,15
1981,14,18.61611111,108,15
1982,14,18.14,128,15
1983,14,18.61611111,106,15
1984,14,20.32888889,128,15
1985,14,21.28222222,116,15
1986,14,21.09111111,168,15
1987,14,21.95111111,144,15
1988,14,22.23777778,37,15
1989,14,21.37777778,6,15
1990,14,19.56722222,0,15
1991,14,20.32888889,0,15
1992,14,20.42388889,0,15
1993,14,19.94777778,0,15
1994,14,19.75777778,0,15
1995,15,17.95,0,15
1996,15,19.28222222,0,15
1997,15,19.37722222,0,15
1998,15,19.09222222,0,15
1999,15,17.09388889,0,15
2000,15,16.71277778,0,15
2001,15,16.42722222,0,15
2002,15,16.23722222,0,15
2003,15,16.52277778,13,15
2004,15,16.80777778,50,15
2005,1,21.95111111,71,16
2006,1,23.67722222,304,16
2007,1,23.29222222,160,16
2008,1,23.58111111,200,16
2009,1,23.77277778,8,16
2010,1,20.42388889,51,16
2011,1,21.66388889,26,16
2012,1,21.47277778,0,16
2013,1,20.32888889,0,16
2014,1,20.04277778,0,16
2015,1,19.18722222,0,16
2016,1,19.47222222,0,16
2017,2,18.14,0,16
2018,2,17.09388889,0,16
2019,2,16.99888889,0,16
2020,2,16.99888889,0,16
2021,2,15.66388889,0,16
2022,2,14.9,0,16
2023,2,14.23,0,16
2024,2,13.84611111,0,16
2025,2,13.55777778,5,16
2026,2,14.51722222,25,16
2027,2,16.23722222,86,16
2028,2,16.90277778,152,16
2029,2,17.37888889,49,16
2030,2,18.045,87,16
2031,2,18.33111111,52,16
2032,2,17.665,20,16
2033,2,17.665,17,16
2034,2,17.18888889,10,16
2035,2,17.09388889,5,16
2036,2,17.09388889,0,16
2037,2,16.52277778,0,16
2038,2,16.33222222,0,16
2039,2,15.18722222,0,16
2040,2,15.47277778,0,16
2041,3,14.03777778,0,16
2042,3,13.26888889,0,16
2043,3,12.69,0,16
2044,3,12.49722222,0,16
2045,3,11.81888889,0,16
2046,3,12.40111111,0,16
2047,3,12.69,0,16
2048,3,13.26888889,1,16
2049,3,14.42111111,25,16
2050,3,17.37888889,29,16
2051,3,16.14111111,128,16
2052,3,16.90277778,102,16
2053,3,19.37722222,59,16
2054,3,18.80611111,45,16
2055,3,21.76,48,16
2056,3,20.71,32,16
2057,3,22.81222222,24,16
2058,3,20.615,14,16
2059,3,23.67722222,8,16
2060,3,20.71,0,16
2061,3,22.23777778,0,16
2062,3,21.09111111,0,16
2063,3,19.56722222,0,16
2064,3,19.09222222,0,16
2065,4,18.71111111,0,16
2066,4,17.665,0,16
2067,4,17.76,0,16
2068,4,17.37888889,0,16
2069,4,17.665,0,16
2070,4,16.61777778,0,16
2071,4,16.71277778,0,16
2072,4,17.18888889,0,16
2073,4,18.61611111,10,16
2074,4,18.045,30,16
2075,4,18.52111111,90,16
2076,4,20.32888889,136,16
2077,4,20.90111111,176,16
2078,4,22.71722222,200,16
2079,4,21.66388889,216,16
2080,4,22.90777778,192,16
2081,4,23.96611111,144,16
2082,4,23.38777778,69,16
2083,4,23.48388889,10,16
2084,4,23.58111111,0,16
2085,4,22.14222222,0,16
2086,4,21.76,0,16
2087,4,21.855,0,16
2088,4,20.805,0,16
2089,5,20.42388889,0,16
2090,5,18.99611111,0,16
2091,5,19.28222222,0,16
2092,5,19.66222222,0,16
2093,5,18.90111111,0,16
2094,5,18.90111111,0,16
2095,5,19.18722222,0,16
2096,5,20.51888889,0,16
2097,5,20.23388889,29,16
2098,5,18.80611111,53,16
2099,5,19.75777778,176,16
2100,5,19.94777778,105,16
2101,5,20.71,240,16
2102,5,21.95111111,272,16
2103,5,22.525,320,16
2104,5,22.23777778,288,16
2105,5,20.32888889,94,16
2106,5,19.47222222,52,16
2107,5,18.80611111,1,16
2108,5,18.61611111,0,16
2109,5,17.76,0,16
2110,5,17.57,0,16
2111,5,17.37888889,0,16
2112,5,16.99888889,0,16
2113,6,16.71277778,0,16
2114,6,14.80388889,0,16
2115,6,14.03777778,0,16
2116,6,13.17277778,0,16
2117,6,12.30388889,0,16
2118,6,11.625,0,16
2119,6,11.23611111,0,16
2120,6,10.84611111,0,16
2121,6,10.65111111,4,16
2122,6,10.74777778,16,16
2123,6,11.23611111,57,16
2124,6,11.52777778,42,16
2125,6,11.52777778,40,16
2126,6,11.33388889,39,16
2127,6,11.81888889,64,16
2128,6,11.81888889,33,16
2129,6,11.91611111,20,16
2130,6,11.72222222,13,16
2131,6,12.69,3,16
2132,6,13.17277778,0,16
2133,6,13.365,0,16
2134,6,13.46111111,0,16
2135,6,13.75,0,16
2136,6,13.46111111,0,16
2137,7,13.75,0,16
2138,7,13.46111111,0,16
2139,7,12.20722222,0,16
2140,7,11.91611111,0,16
2141,7,12.01277778,0,16
2142,7,12.40111111,0,16
2143,7,12.40111111,0,16
2144,7,12.78722222,0,16
2145,7,12.78722222,6,16
2146,7,12.69,22,16
2147,7,13.17277778,114,16
2148,7,14.23,125,16
2149,7,14.9,232,16
2150,7,15.09111111,200,16
2151,7,15.28222222,121,16
2152,7,15.66388889,144,16
2153,7,15.95111111,45,16
2154,7,15.37777778,60,16
2155,7,15.76,9,16
2156,7,15.56888889,0,16
2157,7,15.66388889,0,16
2158,7,15.37777778,0,16
2159,7,16.42722222,0,16
2160,7,16.04611111,0,16
2161,8,15.28222222,0,16
2162,8,13.94222222,0,16
2163,8,13.55777778,0,16
2164,8,13.84611111,0,16
2165,8,12.78722222,0,16
2166,8,12.78722222,0,16
2167,8,12.88277778,0,16
2168,8,12.40111111,0,16
2169,8,12.49722222,7,16
2170,8,13.17277778,100,16
2171,8,14.03777778,75,16
2172,8,15.66388889,118,16
2173,8,16.42722222,62,16
2174,8,17.665,55,16
2175,8,20.805,50,16
2176,8,18.71111111,28,16
2177,8,19.56722222,23,16
2178,8,19.75777778,17,16
2179,8,19.47222222,6,16
2180,8,20.23388889,0,16
2181,8,19.66222222,0,16
2182,8,19.37722222,0,16
2183,8,18.42611111,0,16
2184,8,18.045,0,16
2185,9,17.95,0,16
2186,9,18.80611111,0,16
2187,9,17.57,0,16
2188,9,20.32888889,0,16
2189,9,17.76,0,16
2190,9,19.09222222,0,16
2191,9,19.09222222,0,16
2192,9,18.80611111,0,16
2193,9,18.33111111,11,16
2194,9,19.66222222,54,16
2195,9,20.71,75,16
2196,9,21.37777778,117,16
2197,9,21.95111111,50,16
2198,9,22.62111111,99,16
2199,9,22.33277778,78,16
2200,9,21.28222222,97,16
2201,9,21.47277778,46,16
2202,9,21.66388889,16,16
2203,9,20.615,7,16
2204,9,19.75777778,0,16
2205,9,20.90111111,0,16
2206,9,21.95111111,0,16
2207,9,21.855,0,16
2208,9,21.37777778,0,16
2209,10,21.18722222,0,16
2210,10,19.56722222,0,16
2211,10,21.56888889,0,16
2212,10,21.47277778,0,16
2213,10,21.95111111,0,16
2214,10,22.62111111,0,16
2215,10,20.90111111,0,16
2216,10,18.33111111,0,16
2217,10,18.52111111,71,16
2218,10,19.18722222,82,16
2219,10,17.57,80,16
2220,10,14.51722222,10,16
2221,10,13.65388889,22,16
2222,10,13.65388889,22,16
2223,10,12.88277778,56,16
2224,10,12.69,48,16
2225,10,12.01277778,43,16
2226,10,12.40111111,21,16
2227,10,12.30388889,1,16
2228,10,12.49722222,0,16
2229,10,12.78722222,0,16
2230,10,12.30388889,0,16
2231,10,11.23611111,0,16
2232,10,11.04111111,0,16
2233,11,10.94388889,0,16
2234,11,10.455,0,16
2235,11,10.06277778,0,16
2236,11,10.35722222,0,16
2237,11,10.455,0,16
2238,11,9.965,0,16
2239,11,9.668888889,0,16
2240,11,9.077222222,0,16
2241,11,8.082222222,8,16
2242,11,9.275,38,16
2243,11,10.06277778,82,16
2244,11,11.72222222,144,16
2245,11,12.78722222,59,16
2246,11,13.75,51,16
2247,11,15.09111111,49,16
2248,11,15.18722222,28,16
2249,11,15.95111111,21,16
2250,11,16.23722222,13,16
2251,11,16.90277778,5,16
2252,11,16.23722222,0,16
2253,11,14.51722222,0,16
2254,11,14.51722222,0,16
2255,11,15.66388889,0,16
2256,11,15.37777778,0,16
2257,12,16.61777778,0,16
2258,12,13.94222222,0,16
2259,12,12.88277778,0,16
2260,12,15.18722222,0,16
2261,12,12.30388889,0,16
2262,12,13.365,0,16
2263,12,14.23,0,16
2264,12,14.70888889,0,16
2265,12,14.23,13,16
2266,12,14.61277778,53,16
2267,12,15.855,99,16
2268,12,18.52111111,55,16
2269,12,18.33111111,184,16
2270,12,18.23611111,352,16
2271,12,18.80611111,232,16
2272,12,18.80611111,224,16
2273,12,18.33111111,117,16
2274,12,17.855,27,16
2275,12,17.28388889,7,16
2276,12,17.57,0,16
2277,12,17.28388889,0,16
2278,12,17.09388889,0,16
2279,12,17.09388889,0,16
2280,12,16.99888889,0,16
2281,13,16.33222222,0,16
2282,13,15.37777778,0,16
2283,13,15.56888889,0,16
2284,13,16.52277778,0,16
2285,13,15.95111111,0,16
2286,13,15.855,0,16
2287,13,15.855,0,16
2288,13,15.95111111,0,16
2289,13,16.14111111,13,16
2290,13,16.71277778,66,16
2291,13,18.33111111,272,16
2292,13,18.61611111,184,16
2293,13,20.32888889,336,16
2294,13,19.18722222,160,16
2295,13,19.47222222,248,16
2296,13,20.32888889,224,16
2297,13,19.47222222,108,16
2298,13,19.47222222,65,16
2299,13,18.23611111,5,16
2300,13,18.045,0,16
2301,13,17.855,0,16
2302,13,17.09388889,0,16
2303,13,18.14,0,16
2304,13,17.95,0,16
2305,14,18.23611111,0,16
2306,14,17.95,0,16
2307,14,18.045,0,16
2308,14,18.90111111,0,16
2309,14,18.80611111,0,16
2310,14,18.80611111,0,16
2311,14,17.95,0,16
2312,14,18.23611111,0,16
2313,14,17.37888889,15,16
2314,14,18.90111111,33,16
2315,14,19.56722222,192,16
2316,14,19.47222222,192,16
2317,14,19.85277778,152,16
2318,14,21.09111111,200,16
2319,14,21.855,160,16
2320,14,22.04611111,272,16
2321,14,22.33277778,95,16
2322,14,22.71722222,36,16
2323,14,21.855,7,16
2324,14,20.13777778,0,16
2325,14,20.71,0,16
2326,14,20.71,0,16
2327,14,20.23388889,0,16
2328,14,20.23388889,0,16
2329,15,18.99611111,0,16
2330,15,19.56722222,0,16
2331,15,19.66222222,0,16
2332,15,19.37722222,0,16
2333,15,18.33111111,0,16
2334,15,17.95,0,16
2335,15,17.57,0,16
2336,15,16.61777778,0,16
2337,15,16.90277778,17,16
2338,15,17.475,69,16
2339,1,22.42888889,464,17
2340,1,24.06222222,1152,17
2341,1,23.48388889,496,17
2342,1,23.67722222,352,17
2343,1,23.86888889,31,17
2344,1,21.18722222,109,17
2345,1,21.855,45,17
2346,1,21.47277778,0,17
2347,1,19.47222222,0,17
2348,1,18.80611111,0,17
2349,1,17.95,0,17
2350,1,17.57,0,17
2351,2,17.57,0,17
2352,2,16.80777778,0,17
2353,2,16.14111111,0,17
2354,2,15.66388889,0,17
2355,2,14.99611111,0,17
2356,2,14.325,0,17
2357,2,13.94222222,0,17
2358,2,13.55777778,9,17
2359,2,13.365,56,17
2360,2,14.23,216,17
2361,2,29.75222222,18432,17
2362,2,19.56722222,960,17
2363,2,17.37888889,368,17
2364,2,17.76,232,17
2365,2,20.71,960,17
2366,2,17.37888889,74,17
2367,2,18.23611111,248,17
2368,2,16.80777778,34,17
2369,2,16.23722222,17,17
2370,2,15.56888889,0,17
2371,2,15.09111111,0,17
2372,2,14.61277778,0,17
2373,2,14.13388889,0,17
2374,2,13.75,0,17
2375,3,13.65388889,0,17
2376,3,13.55777778,0,17
2377,3,13.365,0,17
2378,3,12.88277778,0,17
2379,3,12.59388889,0,17
2380,3,9.372777778,0,17
2381,3,10.84611111,0,17
2382,3,11.52777778,9,17
2383,3,12.40111111,128,17
2384,3,14.03777778,368,17
2385,3,16.04611111,432,17
2386,3,20.23388889,960,17
2387,3,17.665,368,17
2388,3,18.42611111,256,17
2389,3,22.33277778,768,17
2390,3,19.47222222,96,17
2391,3,21.47277778,208,17
2392,3,20.805,40,17
2393,3,20.23388889,21,17
2394,3,19.94777778,0,17
2395,3,19.94777778,0,17
2396,3,19.18722222,0,17
2397,3,18.61611111,0,17
2398,3,17.855,0,17
2399,4,17.475,0,17
2400,4,17.09388889,0,17
2401,4,16.80777778,0,17
2402,4,16.61777778,0,17
2403,4,16.52277778,0,17
2404,4,16.14111111,0,17
2405,4,16.04611111,0,17
2406,4,16.14111111,4,17
2407,4,16.61777778,111,17
2408,4,18.045,416,17
2409,4,25.51277778,11264,17
2410,4,21.47277778,1024,17
2411,4,20.90111111,800,17
2412,4,21.18722222,576,17
2413,4,21.18722222,480,17
2414,4,21.76,416,17
2415,4,22.23777778,320,17
2416,4,22.23777778,152,17
2417,4,21.95111111,25,17
2418,4,21.76,0,17
2419,4,21.37777778,0,17
2420,4,21.09111111,0,17
2421,4,20.805,0,17
2422,4,20.71,0,17
2423,5,20.32888889,0,17
2424,5,20.13777778,0,17
2425,5,19.94777778,0,17
2426,5,19.85277778,0,17
2427,5,19.37722222,0,17
2428,5,17.475,0,17
2429,5,17.57,0,17
2430,5,17.57,2,17
2431,5,17.57,192,17
2432,5,18.045,704,17
2433,5,18.52111111,480,17
2434,5,18.42611111,304,17
2435,5,20.04277778,672,17
2436,5,20.615,512,17
2437,5,20.805,800,17
2438,5,20.615,448,17
2439,5,19.94777778,208,17
2440,5,19.18722222,115,17
2441,5,18.61611111,4,17
2442,5,18.52111111,0,17
2443,5,17.855,0,17
2444,5,17.57,0,17
2445,5,17.37888889,0,17
2446,5,16.99888889,0,17
2447,6,16.61777778,0,17
2448,6,14.9,0,17
2449,6,14.13388889,0,17
2450,6,13.17277778,0,17
2451,6,12.30388889,0,17
2452,6,11.72222222,0,17
2453,6,11.43111111,0,17
2454,6,11.13888889,0,17
2455,6,10.84611111,14,17
2456,6,10.94388889,37,17
2457,6,11.43111111,128,17
2458,6,11.52777778,91,17
2459,6,11.625,68,17
2460,6,11.52777778,87,17
2461,6,12.01277778,115,17
2462,6,11.91611111,69,17
2463,6,12.01277778,44,17
2464,6,11.91611111,27,17
2465,6,12.78722222,5,17
2466,6,13.26888889,0,17
2467,6,13.46111111,0,17
2468,6,13.46111111,0,17
2469,6,13.75,0,17
2470,6,13.55777778,0,17
2471,7,13.84611111,0,17
2472,7,13.65388889,0,17
2473,7,12.40111111,0,17
2474,7,12.11,0,17
2475,7,12.20722222,0,17
2476,7,12.69,0,17
2477,7,12.59388889,0,17
2478,7,12.88277778,0,17
2479,7,12.88277778,12,17
2480,7,12.88277778,44,17
2481,7,13.46111111,224,17
2482,7,14.03777778,216,17
2483,7,14.70888889,432,17
2484,7,14.9,352,17
2485,7,14.51722222,256,17
2486,7,14.70888889,432,17
2487,7,14.80388889,97,17
2488,7,14.51722222,127,17
2489,7,14.51722222,21,17
2490,7,14.13388889,0,17
2491,7,14.325,0,17
2492,7,14.61277778,0,17
2493,7,14.61277778,0,17
2494,7,14.70888889,0,17
2495,8,14.13388889,0,17
2496,8,13.26888889,0,17
2497,8,12.78722222,0,17
2498,8,12.30388889,0,17
2499,8,12.11,0,17
2500,8,12.20722222,0,17
2501,8,12.20722222,0,17
2502,8,12.11,5,17
2503,8,12.30388889,64,17
2504,8,13.94222222,800,17
2505,8,26.39,17408,17
2506,8,17.28388889,768,17
2507,8,17.475,288,17
2508,8,18.52111111,232,17
2509,8,22.62111111,496,17
2510,8,19.37722222,71,17
2511,8,20.42388889,123,17
2512,8,20.04277778,36,17
2513,8,19.94777778,15,17
2514,8,18.99611111,0,17
2515,8,18.90111111,0,17
2516,8,18.52111111,0,17
2517,8,18.52111111,0,17
2518,8,18.045,0,17
2519,9,17.855,0,17
2520,9,17.665,0,17
2521,9,17.855,0,17
2522,9,17.18888889,0,17
2523,9,16.61777778,0,17
2524,9,13.75,0,17
2525,9,14.13388889,0,17
2526,9,14.61277778,4,17
2527,9,15.18722222,67,17
2528,9,17.95,8704,17
2529,9,29.85277778,16384,17
2530,9,20.71,704,17
2531,9,20.71,288,17
2532,9,21.66388889,304,17
2533,9,22.90777778,480,17
2534,9,21.09111111,136,17
2535,9,21.09111111,144,17
2536,9,20.13777778,42,17
2537,9,19.47222222,16,17
2538,9,18.90111111,0,17
2539,9,18.90111111,0,17
2540,9,18.99611111,0,17
2541,9,19.37722222,0,17
2542,9,19.18722222,0,17
2543,10,19.28222222,0,17
2544,10,19.09222222,0,17
2545,10,19.09222222,0,17
2546,10,18.90111111,0,17
2547,10,19.28222222,0,17
2548,10,19.37722222,0,17
2549,10,19.56722222,0,17
2550,10,17.76,0,17
2551,10,17.665,123,17
2552,10,17.665,200,17
2553,10,16.61777778,128,17
2554,10,13.75,23,17
2555,10,12.98,37,17
2556,10,12.49722222,38,17
2557,10,11.91611111,75,17
2558,10,11.72222222,79,17
2559,10,11.625,78,17
2560,10,11.43111111,32,17
2561,10,11.33388889,2,17
2562,10,11.625,0,17
2563,10,12.11,0,17
2564,10,11.72222222,0,17
2565,10,10.94388889,0,17
2566,10,10.455,0,17
2567,11,9.866111111,0,17
2568,11,9.866111111,0,17
2569,11,9.866111111,0,17
2570,11,9.965,0,17
2571,11,9.668888889,0,17
2572,11,8.581111111,0,17
2573,11,7.782222222,0,17
2574,11,7.782222222,1,17
2575,11,7.178888889,46,17
2576,11,13.07611111,17408,17
2577,11,22.90777778,18432,17
2578,11,12.69,576,17
2579,11,13.07611111,240,17
2580,11,13.55777778,192,17
2581,11,16.14111111,416,17
2582,11,14.70888889,58,17
2583,11,15.09111111,95,17
2584,11,14.51722222,29,17
2585,11,14.23,11,17
2586,11,13.55777778,0,17
2587,11,14.23,0,17
2588,11,13.84611111,0,17
2589,11,12.88277778,0,17
2590,11,12.30388889,0,17
2591,12,12.30388889,0,17
2592,12,12.30388889,0,17
2593,12,12.11,0,17
2594,12,11.625,0,17
2595,12,11.43111111,0,17
2596,12,11.23611111,0,17
2597,12,11.04111111,0,17
2598,12,10.94388889,2,17
2599,12,11.04111111,95,17
2600,12,16.42722222,9216,17
2601,12,28.85277778,15872,17
2602,12,17.76,352,17
2603,12,17.57,480,17
2604,12,17.28388889,432,17
2605,12,17.95,320,17
2606,12,17.28388889,152,17
2607,12,17.18888889,152,17
2608,12,16.61777778,57,17
2609,12,16.14111111,13,17
2610,12,15.855,0,17
2611,12,15.66388889,0,17
2612,12,15.28222222,0,17
2613,12,15.09111111,0,17
2614,12,14.51722222,0,17
2615,13,14.23,0,17
2616,13,13.84611111,0,17
2617,13,13.55777778,0,17
2618,13,13.55777778,0,17
2619,13,13.65388889,0,17
2620,13,11.91611111,0,17
2621,13,11.91611111,0,17
2622,13,12.11,4,17
2623,13,12.59388889,128,17
2624,13,15.28222222,2688,17
2625,13,18.23611111,2176,17
2626,13,16.99888889,800,17
2627,13,17.76,768,17
2628,13,17.57,248,17
2629,13,18.71111111,352,17
2630,13,18.80611111,416,17
2631,13,18.33111111,168,17
2632,13,18.045,98,17
2633,13,17.37888889,8,17
2634,13,16.99888889,0,17
2635,13,16.61777778,0,17
2636,13,16.42722222,0,17
2637,13,16.52277778,0,17
2638,13,16.42722222,0,17
2639,14,16.42722222,0,17
2640,14,16.14111111,0,17
2641,14,16.33222222,0,17
2642,14,16.33222222,0,17
2643,14,16.33222222,0,17
2644,14,16.71277778,0,17
2645,14,16.71277778,0,17
2646,14,16.33222222,0,17
2647,14,16.61777778,20,17
2648,14,16.99888889,49,17
2649,14,17.95,248,17
2650,14,18.045,272,17
2651,14,18.71111111,200,17
2652,14,19.28222222,208,17
2653,14,20.04277778,272,17
2654,14,20.51888889,224,17
2655,14,20.90111111,184,17
2656,14,20.90111111,41,17
2657,14,19.94777778,9,17
2658,14,18.99611111,0,17
2659,14,18.99611111,0,17
2660,14,18.80611111,0,17
2661,14,18.52111111,0,17
2662,14,18.33111111,0,17
2663,15,17.76,0,17
2664,15,17.95,0,17
2665,15,18.045,0,17
2666,15,17.76,0,17
2667,15,17.18888889,0,17
2668,15,16.52277778,0,17
2669,15,16.23722222,0,17
2670,15,16.33222222,0,17
2671,15,16.42722222,21,17
2672,15,16.80777778,83,17
2673,1,25.61,2560,18
2674,1,23.29222222,608,18
2675,1,23.1,336,18
2676,1,23.48388889,416,18
2677,1,24.06222222,15,18
2678,1,21.66388889,94,18
2679,1,22.42888889,47,18
2680,1,21.66388889,0,18
2681,1,21.37777778,0,18
2682,1,20.805,0,18
2683,1,20.13777778,0,18
2684,1,19.66222222,0,18
2685,2,18.61611111,0,18
2686,2,17.37888889,0,18
2687,2,17.665,0,18
2688,2,17.475,0,18
2689,2,16.90277778,0,18
2690,2,15.18722222,0,18
2691,2,14.325,0,18
2692,2,14.03777778,3,18
2693,2,14.03777778,16,18
2694,2,15.56888889,152,18
2695,2,16.80777778,320,18
2696,2,18.42611111,2304,18
2697,2,21.09111111,1536,18
2698,2,18.33111111,152,18
2699,2,18.42611111,168,18
2700,2,18.23611111,92,18
2701,2,17.95,31,18
2702,2,17.855,22,18
2703,2,17.665,9,18
2704,2,17.37888889,0,18
2705,2,16.61777778,0,18
2706,2,15.855,0,18
2707,2,16.61777778,0,18
2708,2,16.33222222,0,18
2709,3,14.80388889,0,18
2710,3,15.95111111,0,18
2711,3,13.84611111,0,18
2712,3,12.88277778,0,18
2713,3,13.94222222,0,18
2714,3,12.78722222,0,18
2715,3,14.80388889,0,18
2716,3,15.37777778,2,18
2717,3,16.14111111,44,18
2718,3,14.80388889,128,18
2719,3,17.37888889,184,18
2720,3,19.09222222,672,18
2721,3,21.56888889,512,18
2722,3,18.52111111,128,18
2723,3,20.23388889,114,18
2724,3,20.615,102,18
2725,3,22.23777778,35,18
2726,3,21.09111111,23,18
2727,3,21.37777778,12,18
2728,3,21.66388889,0,18
2729,3,22.04611111,0,18
2730,3,21.18722222,0,18
2731,3,20.71,0,18
2732,3,19.28222222,0,18
2733,4,19.28222222,0,18
2734,4,18.045,0,18
2735,4,18.52111111,0,18
2736,4,17.665,0,18
2737,4,18.045,0,18
2738,4,16.80777778,0,18
2739,4,17.665,0,18
2740,4,17.37888889,0,18
2741,4,18.23611111,14,18
2742,4,18.52111111,91,18
2743,4,19.28222222,152,18
2744,4,21.56888889,272,18
2745,4,21.56888889,256,18
2746,4,21.855,200,18
2747,4,21.47277778,232,18
2748,4,23.1,216,18
2749,4,23.77277778,160,18
2750,4,24.545,78,18
2751,4,23.86888889,11,18
2752,4,23.77277778,0,18
2753,4,22.42888889,0,18
2754,4,22.81222222,0,18
2755,4,22.23777778,0,18
2756,4,20.90111111,0,18
2757,5,20.615,0,18
2758,5,19.37722222,0,18
2759,5,19.56722222,0,18
2760,5,19.94777778,0,18
2761,5,19.56722222,0,18
2762,5,18.90111111,0,18
2763,5,21.37777778,0,18
2764,5,20.805,0,18
2765,5,19.09222222,33,18
2766,5,18.61611111,73,18
2767,5,18.99611111,184,18
2768,5,18.80611111,114,18
2769,5,19.75777778,288,18
2770,5,20.42388889,272,18
2771,5,20.51888889,352,18
2772,5,20.615,272,18
2773,5,19.75777778,111,18
2774,5,19.28222222,61,18
2775,5,18.71111111,1,18
2776,5,18.52111111,0,18
2777,5,17.57,0,18
2778,5,17.475,0,18
2779,5,17.28388889,0,18
2780,5,16.90277778,0,18
2781,6,16.52277778,0,18
2782,6,14.9,0,18
2783,6,13.94222222,0,18
2784,6,13.07611111,0,18
2785,6,11.91611111,0,18
2786,6,11.625,0,18
2787,6,11.33388889,0,18
2788,6,10.94388889,0,18
2789,6,10.74777778,6,18
2790,6,10.94388889,22,18
2791,6,11.33388889,80,18
2792,6,11.72222222,62,18
2793,6,11.43111111,77,18
2794,6,11.52777778,56,18
2795,6,11.91611111,88,18
2796,6,11.91611111,43,18
2797,6,11.91611111,27,18
2798,6,11.91611111,18,18
2799,6,12.88277778,4,18
2800,6,13.26888889,0,18
2801,6,13.46111111,0,18
2802,6,13.55777778,0,18
2803,6,13.75,0,18
2804,6,13.55777778,0,18
2805,7,13.84611111,0,18
2806,7,13.55777778,0,18
2807,7,12.30388889,0,18
2808,7,12.01277778,0,18
2809,7,12.20722222,0,18
2810,7,12.49722222,0,18
2811,7,12.59388889,0,18
2812,7,12.88277778,0,18
2813,7,12.88277778,9,18
2814,7,12.88277778,36,18
2815,7,13.365,176,18
2816,7,13.94222222,160,18
2817,7,14.51722222,288,18
2818,7,14.61277778,272,18
2819,7,14.9,152,18
2820,7,14.9,184,18
2821,7,15.855,61,18
2822,7,16.33222222,81,18
2823,7,16.33222222,14,18
2824,7,16.71277778,0,18
2825,7,16.99888889,0,18
2826,7,17.28388889,0,18
2827,7,16.90277778,0,18
2828,7,17.09388889,0,18
2829,8,17.09388889,0,18
2830,8,15.47277778,0,18
2831,8,15.47277778,0,18
2832,8,15.09111111,0,18
2833,8,14.51722222,0,18
2834,8,13.55777778,0,18
2835,8,14.70888889,0,18
2836,8,13.365,1,18
2837,8,13.46111111,14,18
2838,8,13.94222222,106,18
2839,8,14.42111111,176,18
2840,8,19.75777778,768,18
2841,8,18.90111111,480,18
2842,8,18.33111111,99,18
2843,8,19.94777778,91,18
2844,8,20.13777778,51,18
2845,8,20.13777778,33,18
2846,8,20.90111111,25,18
2847,8,20.23388889,10,18
2848,8,21.855,0,18
2849,8,21.37777778,0,18
2850,8,21.18722222,0,18
2851,8,18.90111111,0,18
2852,8,19.66222222,0,18
2853,9,18.80611111,0,18
2854,9,19.66222222,0,18
2855,9,18.14,0,18
2856,9,18.71111111,0,18
2857,9,18.52111111,0,18
2858,9,18.42611111,0,18
2859,9,17.95,0,18
2860,9,18.14,1,18
2861,9,18.045,15,18
2862,9,18.61611111,111,18
2863,9,20.51888889,248,18
2864,9,23.48388889,1152,18
2865,9,24.255,480,18
2866,9,22.525,176,18
2867,9,22.33277778,168,18
2868,9,21.37777778,77,18
2869,9,21.56888889,73,18
2870,9,21.18722222,36,18
2871,9,20.42388889,16,18
2872,9,20.04277778,0,18
2873,9,20.32888889,0,18
2874,9,20.615,0,18
2875,9,20.99611111,0,18
2876,9,20.805,0,18
2877,10,20.99611111,0,18
2878,10,20.13777778,0,18
2879,10,20.42388889,0,18
2880,10,20.71,0,18
2881,10,20.71,0,18
2882,10,20.99611111,0,18
2883,10,21.76,0,18
2884,10,18.80611111,0,18
2885,10,19.66222222,124,18
2886,10,19.28222222,122,18
2887,10,17.855,144,18
2888,10,13.55777778,18,18
2889,10,14.03777778,32,18
2890,10,13.26888889,32,18
2891,10,12.01277778,105,18
2892,10,12.11,78,18
2893,10,12.69,66,18
2894,10,12.49722222,34,18
2895,10,11.72222222,2,18
2896,10,13.17277778,0,18
2897,10,14.23,0,18
2898,10,11.91611111,0,18
2899,10,10.84611111,0,18
2900,10,10.35722222,0,18
2901,11,10.74777778,0,18
2902,11,9.965,0,18
2903,11,9.965,0,18
2904,11,10.65111111,0,18
2905,11,10.06277778,0,18
2906,11,11.33388889,0,18
2907,11,10.65111111,0,18
2908,11,10.455,0,18
2909,11,9.176111111,17,18
2910,11,10.65111111,123,18
2911,11,12.40111111,336,18
2912,11,14.80388889,704,18
2913,11,16.33222222,480,18
2914,11,14.80388889,124,18
2915,11,15.95111111,102,18
2916,11,15.66388889,65,18
2917,11,15.37777778,40,18
2918,11,15.18722222,28,18
2919,11,15.47277778,10,18
2920,11,15.47277778,0,18
2921,11,16.33222222,0,18
2922,11,16.80777778,0,18
2923,11,14.70888889,0,18
2924,11,14.99611111,0,18
2925,12,14.42111111,0,18
2926,12,15.28222222,0,18
2927,12,15.56888889,0,18
2928,12,13.46111111,0,18
2929,12,14.70888889,0,18
2930,12,12.20722222,0,18
2931,12,12.11,0,18
2932,12,11.72222222,0,18
2933,12,12.30388889,24,18
2934,12,13.26888889,116,18
2935,12,14.9,352,18
