id,day,soil_temp,logger
3000,8,18.521,17
3001,8,18.616,17
3002,8,18.616,17
3003,9,18.616,17
3004,9,18.616,17
3005,9,18.521,17
3006,9,18.521,17
3007,9,18.426,17
3008,9,18.426,17
3009,9,18.426,17
3010,9,18.426,17
3011,9,18.426,17
3012,9,18.426,17
3013,9,18.426,17
3014,9,18.426,17
3015,9,18.426,17
3016,9,18.331,17
3017,9,18.331,17
3018,9,18.331,17
3019,9,18.331,17
3020,9,18.331,17
3021,9,18.331,17
3022,9,18.331,17
3023,9,18.331,17
3024,9,18.331,17
3025,9,18.331,17
3026,9,18.331,17
3027,9,18.331,17
3028,9,18.331,17
3029,9,18.331,17
3030,9,18.426,17
3031,9,18.426,17
3032,9,18.426,17
3033,9,18.426,17
3034,9,18.426,17
3035,9,18.426,17
3036,9,18.426,17
3037,9,18.426,17
3038,9,18.426,17
3039,9,18.426,17
3040,9,18.426,17
3041,9,18.426,17
3042,9,18.521,17
3043,9,18.521,17
3044,9,18.521,17
3045,9,18.521,17
3046,9,18.521,17
3047,9,18.616,17
3048,9,18.616,17
3049,9,18.711,17
3050,9,18.711,17
3051,9,18.806,17
3052,9,18.806,17
3053,9,18.806,17
3054,9,18.901,17
3055,9,18.996,17
3056,9,19.092,17
3057,9,19.092,17
3058,9,19.187,17
3059,9,19.187,17
3060,9,19.282,17
3061,9,19.377,17
3062,9,19.377,17
3063,9,19.472,17
3064,9,19.472,17
3065,9,19.567,17
3066,9,19.567,17
3067,9,19.662,17
3068,9,19.662,17
3069,9,19.662,17
3070,9,19.758,17
3071,9,19.758,17
3072,9,19.853,17
3073,9,19.853,17
3074,9,19.948,17
3075,9,19.948,17
3076,9,19.948,17
3077,9,19.948,17
3078,9,19.948,17
3079,9,20.043,17
3080,9,20.043,17
3081,9,20.043,17
3082,9,20.043,17
3083,9,20.138,17
3084,9,20.138,17
3085,9,20.138,17
3086,9,20.138,17
3087,9,20.138,17
3088,9,20.234,17
3089,9,20.234,17
3090,9,20.234,17
3091,9,20.234,17
3092,9,20.234,17
3093,9,20.234,17
3094,9,20.234,17
3095,9,20.234,17
3096,9,20.234,17
3097,9,20.234,17
3098,9,20.138,17
3099,10,20.234,17
3100,10,20.234,17
3101,10,20.234,17
3102,10,20.234,17
3103,10,20.234,17
3104,10,20.234,17
3105,10,20.234,17
3106,10,20.138,17
3107,10,20.138,17
3108,10,20.138,17
3109,10,20.138,17
3110,10,20.043,17
3111,10,20.043,17
3112,10,19.948,17
3113,10,19.948,17
3114,10,19.853,17
3115,10,19.853,17
3116,10,19.758,17
3117,10,19.758,17
3118,10,19.662,17
3119,10,19.662,17
3120,10,19.567,17
3121,10,19.567,17
3122,10,19.472,17
3123,10,19.377,17
3124,10,19.377,17
3125,10,19.282,17
3126,10,19.187,17
3127,10,19.187,17
3128,10,19.092,17
3129,10,18.996,17
3130,10,18.996,17
3131,10,18.901,17
3132,10,18.806,17
3133,10,18.806,17
3134,10,18.711,17
3135,10,18.616,17
3136,10,18.616,17
3137,10,18.521,17
3138,10,18.521,17
3139,10,18.521,17
3140,10,18.521,17
3141,10,18.521,17
3142,10,18.426,17
3143,10,18.426,17
3144,10,18.521,17
3145,10,18.521,17
3146,10,18.521,17
3147,10,18.521,17
3148,10,18.616,17
3149,10,18.616,17
3150,10,18.711,17
3151,10,18.711,17
3152,10,18.711,17
3153,10,18.711,17
3154,10,18.711,17
3155,10,18.711,17
3156,10,18.616,17
3157,10,18.616,17
3158,10,18.616,17
3159,10,18.521,17
3160,10,18.521,17
3161,10,18.521,17
3162,10,18.426,17
3163,10,18.426,17
3164,10,18.331,17
3165,10,18.331,17
3166,10,18.331,17
3167,10,18.236,17
3168,10,18.236,17
3169,10,18.14,17
3170,10,18.14,17
3171,10,18.045,17
3172,10,18.045,17
3173,10,17.95,17
3174,10,17.95,17
3175,10,17.95,17
3176,10,17.95,17
3177,10,17.95,17
3178,10,17.855,17
3179,10,17.855,17
3180,10,17.76,17
3181,10,17.665,17
3182,10,17.665,17
3183,10,17.57,17
3184,10,17.57,17
3185,10,17.57,17
3186,10,17.57,17
3187,10,17.57,17
3188,10,17.475,17
3189,10,17.475,17
3190,10,17.379,17
3191,10,17.284,17
3192,10,17.189,17
3193,10,17.094,17
3194,10,16.999,17
3195,11,16.808,17
3196,11,15.569,17
3197,11,14.421,17
3198,11,14.325,17
3199,11,14.23,17
3200,11,14.23,17
3201,11,14.23,17
3202,11,14.23,17
3203,11,14.134,17
3204,11,14.134,17
3205,11,14.134,17
3206,11,14.134,17
3207,11,14.134,17
3208,11,13.269,17
3209,11,12.594,17
3210,11,12.594,17
3211,11,12.594,17
3212,11,12.594,17
3213,11,12.594,17
3214,11,12.594,17
3215,11,12.594,17
3216,11,12.594,17
3217,11,12.69,17
3218,11,12.69,17
3219,11,12.69,17
3220,11,12.69,17
3221,11,12.787,17
3222,11,12.787,17
3223,11,12.883,17
3224,11,12.883,17
3225,11,12.883,17
3226,11,12.883,17
3227,11,12.883,17
3228,11,12.787,17
3229,11,12.787,17
3230,11,12.787,17
3231,11,12.787,17
3232,11,12.787,17
3233,11,12.787,17
3234,11,12.787,17
3235,11,12.787,17
3236,11,12.883,17
3237,11,12.883,17
3238,11,12.883,17
3239,11,12.98,17
3240,11,12.98,17
3241,11,13.076,17
3242,11,13.173,17
3243,11,13.269,17
3244,11,13.461,17
3245,11,13.654,17
3246,11,13.75,17
3247,11,13.75,17
3248,11,13.75,17
3249,11,13.75,17
3250,11,13.846,17
3251,11,13.846,17
3252,11,13.846,17
3253,11,13.846,17
3254,11,13.846,17
3255,11,13.846,17
3256,11,13.846,17
3257,11,13.942,17
3258,11,13.942,17
3259,11,13.942,17
3260,11,13.942,17
3261,11,14.038,17
3262,11,14.038,17
3263,11,14.038,17
3264,11,14.038,17
3265,11,14.038,17
3266,11,14.038,17
3267,11,14.038,17
3268,11,14.134,17
3269,11,14.038,17
3270,11,14.038,17
3271,11,14.134,17
3272,11,14.134,17
3273,11,14.038,17
3274,11,14.134,17
3275,11,14.134,17
3276,11,14.134,17
3277,11,14.134,17
3278,11,14.134,17
3279,11,14.134,17
3280,11,14.038,17
3281,11,14.038,17
3282,11,14.038,17
3283,11,14.038,17
3284,11,14.038,17
3285,11,14.038,17
3286,11,14.038,17
3287,11,14.038,17
3288,11,14.038,17
3289,11,13.942,17
3290,11,13.942,17
3291,12,13.942,17
3292,12,13.942,17
3293,12,13.846,17
3294,12,13.846,17
3295,12,13.846,17
3296,12,13.846,17
3297,12,13.846,17
3298,12,13.75,17
3299,12,13.75,17
3300,12,13.75,17
3301,12,13.75,17
3302,12,13.654,17
3303,12,13.654,17
3304,12,13.654,17
3305,12,13.558,17
3306,12,13.558,17
3307,12,13.461,17
3308,12,13.461,17
3309,12,13.365,17
3310,12,13.365,17
3311,12,13.365,17
3312,12,13.269,17
3313,12,13.269,17
3314,12,13.173,17
3315,12,13.173,17
3316,12,13.076,17
3317,12,13.076,17
3318,12,13.076,17
3319,12,13.076,17
3320,12,12.98,17
3321,12,12.98,17
3322,12,12.883,17
3323,12,12.883,17
3324,12,12.787,17
3325,12,12.69,17
3326,12,12.69,17
3327,12,12.69,17
3328,12,12.594,17
3329,12,12.594,17
3330,12,12.594,17
3331,12,12.594,17
3332,12,12.594,17
3333,12,12.69,17
3334,12,12.69,17
3335,12,12.787,17
3336,12,12.787,17
3337,12,12.883,17
3338,12,12.98,17
3339,12,13.076,17
3340,12,13.269,17
3341,12,13.365,17
3342,12,13.461,17
3343,12,13.558,17
3344,12,13.558,17
3345,12,13.558,17
3346,12,13.558,17
3347,12,13.558,17
3348,12,13.654,17
3349,12,13.654,17
3350,12,13.654,17
3351,12,13.654,17
3352,12,13.75,17
3353,12,13.75,17
3354,12,13.75,17
3355,12,13.75,17
3356,12,13.75,17
3357,12,13.75,17
3358,12,13.846,17
3359,12,13.846,17
3360,12,13.846,17
3361,12,13.846,17
3362,12,13.846,17
3363,12,13.846,17
3364,12,13.846,17
3365,12,13.846,17
3366,12,13.846,17
3367,12,13.846,17
3368,12,13.846,17
3369,12,13.846,17
3370,12,13.846,17
3371,12,13.846,17
3372,12,13.846,17
3373,12,13.75,17
3374,12,13.75,17
3375,12,13.75,17
3376,12,13.75,17
3377,12,13.75,17
3378,12,13.75,17
3379,12,13.75,17
3380,12,13.75,17
3381,12,13.75,17
3382,12,13.654,17
3383,12,13.654,17
3384,12,13.654,17
3385,12,13.654,17
3386,12,13.654,17
3387,13,13.654,17
3388,13,13.365,17
3389,13,13.173,17
3390,13,13.173,17
3391,13,13.173,17
3392,13,13.173,17
3393,13,13.173,17
3394,13,13.076,17
3395,13,13.076,17
3396,13,13.076,17
3397,13,13.076,17
3398,13,12.98,17
3399,13,12.98,17
3400,13,12.69,17
3401,13,12.497,17
3402,13,12.594,17
3403,13,12.497,17
3404,13,12.497,17
3405,13,12.497,17
3406,13,12.497,17
3407,13,12.497,17
3408,13,12.401,17
3409,13,12.401,17
3410,13,12.401,17
3411,13,12.401,17
3412,13,12.304,17
3413,13,12.304,17
3414,13,12.304,17
3415,13,12.304,17
3416,13,12.304,17
3417,13,12.304,17
3418,13,12.304,17
3419,13,12.304,17
3420,13,12.304,17
3421,13,12.207,17
3422,13,12.207,17
3423,13,12.207,17
3424,1,22.621,18
3425,1,22.621,18
3426,1,22.621,18
3427,1,22.717,18
3428,1,22.717,18
3429,1,22.812,18
3430,1,22.812,18
3431,1,22.908,18
3432,1,22.908,18
3433,1,23.004,18
3434,1,23.004,18
3435,1,23.1,18
3436,1,23.1,18
3437,1,23.1,18
3438,1,23.196,18
3439,1,23.196,18
3440,1,23.196,18
3441,1,23.292,18
3442,1,23.292,18
3443,1,23.292,18
3444,1,23.292,18
3445,1,23.388,18
3446,1,23.388,18
3447,1,23.388,18
3448,1,23.388,18
3449,1,23.388,18
3450,1,23.388,18
3451,1,23.388,18
3452,1,23.388,18
3453,1,23.388,18
3454,1,23.388,18
3455,1,23.388,18
3456,1,23.388,18
3457,1,23.388,18
3458,1,23.388,18
3459,1,23.388,18
3460,1,23.388,18
3461,1,23.388,18
3462,1,23.388,18
3463,1,23.388,18
3464,1,23.388,18
3465,1,23.388,18
3466,1,23.388,18
3467,1,23.388,18
3468,1,23.388,18
3469,1,23.388,18
3470,1,23.484,18
3471,1,23.484,18
3472,2,23.484,18
3473,2,23.484,18
3474,2,23.484,18
3475,2,23.484,18
3476,2,23.484,18
3477,2,23.484,18
3478,2,23.484,18
3479,2,23.484,18
3480,2,23.484,18
3481,2,23.484,18
3482,2,23.484,18
3483,2,23.484,18
3484,2,23.484,18
3485,2,23.484,18
3486,2,23.388,18
3487,2,23.484,18
3488,2,23.388,18
3489,2,23.388,18
3490,2,23.484,18
3491,2,23.484,18
3492,2,23.388,18
3493,2,23.484,18
3494,2,23.484,18
3495,2,23.388,18
3496,2,23.484,18
3497,2,23.484,18
3498,2,23.484,18
3499,2,23.484,18
3500,2,23.484,18
3501,2,23.484,18
3502,2,23.484,18
3503,2,23.484,18
3504,2,23.484,18
3505,2,23.484,18
3506,2,23.484,18
3507,2,23.484,18
3508,2,23.484,18
3509,2,23.484,18
3510,2,23.484,18
3511,2,23.484,18
3512,2,23.581,18
3513,2,23.581,18
3514,2,23.581,18
3515,2,23.581,18
3516,2,23.677,18
3517,2,23.677,18
3518,2,23.677,18
3519,2,23.773,18
3520,2,23.773,18
3521,2,23.773,18
3522,2,23.773,18
3523,2,23.869,18
3524,2,23.869,18
3525,2,23.966,18
3526,2,23.966,18
3527,2,24.062,18
3528,2,24.062,18
3529,2,24.062,18
3530,2,24.062,18
3531,2,24.158,18
3532,2,24.158,18
3533,2,24.158,18
3534,2,24.158,18
3535,2,24.255,18
3536,2,24.255,18
3537,2,24.255,18
3538,2,24.255,18
3539,2,24.255,18
3540,2,24.255,18
3541,2,24.255,18
3542,2,24.351,18
3543,2,24.351,18
3544,2,24.351,18
3545,2,24.351,18
3546,2,24.351,18
3547,2,24.351,18
3548,2,24.351,18
3549,2,24.351,18
3550,2,24.351,18
3551,2,24.351,18
3552,2,24.351,18
3553,2,24.351,18
3554,2,24.351,18
3555,2,24.255,18
3556,2,24.255,18
3557,2,24.255,18
3558,2,24.255,18
3559,2,24.255,18
3560,2,24.255,18
3561,2,24.255,18
3562,2,24.255,18
3563,2,24.255,18
3564,2,24.255,18
3565,2,24.255,18
3566,2,24.255,18
3567,2,24.255,18
3568,3,24.255,18
3569,3,24.255,18
3570,3,24.158,18
3571,3,24.158,18
3572,3,24.158,18
3573,3,24.158,18
3574,3,24.158,18
3575,3,24.158,18
3576,3,24.158,18
3577,3,24.158,18
3578,3,24.158,18
3579,3,24.158,18
3580,3,24.158,18
3581,3,24.158,18
3582,3,24.062,18
3583,3,24.062,18
3584,3,24.062,18
3585,3,24.158,18
3586,3,24.062,18
3587,3,24.062,18
3588,3,24.062,18
3589,3,24.062,18
3590,3,23.966,18
3591,3,23.966,18
3592,3,23.869,18
3593,3,23.869,18
3594,3,23.869,18
3595,3,23.773,18
3596,3,23.773,18
3597,3,23.677,18
3598,3,23.677,18
3599,3,23.677,18
3600,3,23.581,18
3601,3,23.581,18
3602,3,23.581,18
3603,3,23.581,18
3604,3,23.484,18
3605,3,23.484,18
3606,3,23.484,18
3607,3,23.484,18
3608,3,23.484,18
3609,3,23.388,18
3610,3,23.388,18
3611,3,23.388,18
3612,3,23.388,18
3613,3,23.388,18
3614,3,23.388,18
3615,3,23.388,18
3616,3,23.388,18
3617,3,23.292,18
3618,3,23.292,18
3619,3,23.292,18
3620,3,23.196,18
3621,3,23.196,18
3622,3,23.196,18
3623,3,23.196,18
3624,3,23.196,18
3625,3,23.196,18
3626,3,23.196,18
3627,3,23.196,18
3628,3,23.196,18
3629,3,23.196,18
3630,3,23.1,18
3631,3,23.1,18
3632,3,23.1,18
3633,3,23.196,18
3634,3,23.196,18
3635,3,23.1,18
3636,3,23.1,18
3637,3,23.1,18
3638,3,23.004,18
3639,3,23.004,18
3640,3,23.004,18
3641,3,22.908,18
3642,3,22.908,18
3643,3,22.812,18
3644,3,22.812,18
3645,3,22.717,18
3646,3,22.717,18
3647,3,22.621,18
3648,3,22.621,18
3649,3,22.525,18
3650,3,22.525,18
3651,3,22.429,18
3652,3,22.429,18
3653,3,22.333,18
3654,3,22.333,18
3655,3,22.238,18
3656,3,22.238,18
3657,3,22.142,18
3658,3,22.142,18
3659,3,22.046,18
3660,3,22.046,18
3661,3,22.046,18
3662,3,21.951,18
3663,3,21.951,18
3664,4,21.855,18
3665,4,21.855,18
3666,4,21.855,18
3667,4,21.855,18
3668,4,21.76,18
3669,4,21.76,18
3670,4,21.76,18
3671,4,21.76,18
3672,4,21.76,18
3673,4,21.76,18
3674,4,21.76,18
3675,4,21.664,18
3676,4,21.664,18
3677,4,21.664,18
3678,4,21.664,18
3679,4,21.664,18
3680,4,21.664,18
3681,4,21.569,18
3682,4,21.569,18
3683,4,21.569,18
3684,4,21.473,18
3685,4,21.473,18
3686,4,21.473,18
3687,4,21.473,18
3688,4,21.378,18
3689,4,21.378,18
3690,4,21.378,18
3691,4,21.378,18
3692,4,21.282,18
3693,4,21.282,18
3694,4,21.187,18
3695,4,21.187,18
3696,4,21.091,18
3697,4,21.091,18
3698,4,20.996,18
3699,4,20.996,18
3700,4,20.996,18
3701,4,20.996,18
3702,4,20.996,18
3703,4,20.996,18
3704,4,20.996,18
3705,4,20.996,18
3706,4,20.996,18
3707,4,20.996,18
3708,4,20.996,18
3709,4,20.996,18
3710,4,20.996,18
3711,4,21.091,18
3712,4,21.091,18
3713,4,21.091,18
3714,4,21.091,18
3715,4,21.091,18
3716,4,21.187,18
3717,4,21.187,18
3718,4,21.187,18
3719,4,21.187,18
3720,4,21.187,18
3721,4,21.187,18
3722,4,21.282,18
3723,4,21.187,18
3724,4,21.187,18
3725,4,21.187,18
3726,4,21.187,18
3727,4,21.187,18
3728,4,21.282,18
3729,4,21.282,18
3730,4,21.282,18
3731,4,21.282,18
3732,4,21.282,18
3733,4,21.282,18
3734,4,21.282,18
3735,4,21.282,18
3736,4,21.282,18
3737,4,21.282,18
3738,4,21.282,18
3739,4,21.282,18
3740,4,21.187,18
3741,4,21.187,18
3742,4,21.187,18
3743,4,21.091,18
3744,4,21.091,18
3745,4,21.091,18
3746,4,20.996,18
3747,4,20.996,18
3748,4,20.996,18
3749,4,20.901,18
3750,4,20.901,18
3751,4,20.901,18
3752,4,20.805,18
3753,4,20.805,18
3754,4,20.805,18
3755,4,20.805,18
3756,4,20.71,18
3757,4,20.71,18
3758,4,20.71,18
3759,4,20.71,18
3760,5,20.615,18
3761,5,20.424,18
3762,5,20.138,18
3763,5,20.138,18
3764,5,20.138,18
3765,5,20.138,18
3766,5,20.043,18
3767,5,20.043,18
3768,5,20.043,18
3769,5,20.043,18
3770,5,20.043,18
3771,5,20.043,18
3772,5,20.043,18
3773,5,19.853,18
3774,5,19.662,18
3775,5,19.662,18
3776,5,19.662,18
3777,5,19.662,18
3778,5,19.758,18
3779,5,19.758,18
3780,5,19.758,18
3781,5,19.758,18
3782,5,19.758,18
3783,5,19.758,18
3784,5,19.853,18
3785,5,19.853,18
3786,5,19.853,18
3787,5,19.853,18
3788,5,19.853,18
3789,5,19.853,18
3790,5,19.853,18
3791,5,19.853,18
3792,5,19.853,18
3793,5,19.948,18
3794,5,19.948,18
3795,5,19.948,18
3796,5,19.948,18
3797,5,19.948,18
3798,5,20.043,18
3799,5,20.043,18
3800,5,20.043,18
3801,5,20.138,18
3802,5,20.138,18
3803,5,20.138,18
3804,5,20.138,18
3805,5,20.234,18
3806,5,20.234,18
3807,5,20.234,18
3808,5,20.329,18
3809,5,20.329,18
3810,5,20.424,18
3811,5,20.424,18
3812,5,20.424,18
3813,5,20.519,18
3814,5,20.519,18
3815,5,20.519,18
3816,5,20.615,18
3817,5,20.615,18
3818,5,20.615,18
3819,5,20.615,18
3820,5,20.71,18
3821,5,20.71,18
3822,5,20.71,18
3823,5,20.805,18
3824,5,20.805,18
3825,5,20.805,18
3826,5,20.901,18
3827,5,20.901,18
3828,5,20.901,18
3829,5,20.996,18
3830,5,20.996,18
3831,5,20.996,18
3832,5,20.996,18
3833,5,21.091,18
3834,5,21.091,18
3835,5,21.091,18
3836,5,21.091,18
3837,5,21.091,18
3838,5,21.091,18
3839,5,21.091,18
3840,5,21.091,18
3841,5,21.091,18
3842,5,21.091,18
3843,5,21.187,18
3844,5,21.187,18
3845,5,21.187,18
3846,5,21.187,18
3847,5,21.187,18
3848,5,21.187,18
3849,5,21.187,18
3850,5,21.187,18
3851,5,21.187,18
3852,5,21.187,18
3853,5,21.187,18
3854,5,21.187,18
3855,5,21.282,18
3856,6,21.282,18
3857,6,21.282,18
3858,6,21.282,18
3859,6,21.282,18
3860,6,21.282,18
3861,6,21.282,18
3862,6,21.282,18
3863,6,21.282,18
3864,6,21.282,18
3865,6,21.282,18
3866,6,21.282,18
3867,6,21.282,18
3868,6,21.378,18
3869,6,21.378,18
3870,6,21.378,18
3871,6,21.378,18
3872,6,21.378,18
3873,6,21.378,18
3874,6,21.378,18
3875,6,21.282,18
3876,6,21.282,18
3877,6,21.282,18
3878,6,21.282,18
3879,6,21.282,18
3880,6,21.282,18
3881,6,21.282,18
3882,6,21.187,18
3883,6,21.187,18
3884,6,21.187,18
3885,6,21.091,18
3886,6,21.091,18
3887,6,21.091,18
3888,6,21.091,18
3889,6,20.996,18
3890,6,20.996,18
3891,6,20.996,18
3892,6,20.901,18
3893,6,20.901,18
3894,6,20.901,18
3895,6,20.901,18
3896,6,20.805,18
3897,6,20.805,18
3898,6,20.805,18
3899,6,20.805,18
3900,6,20.805,18
3901,6,20.805,18
3902,6,20.805,18
3903,6,20.901,18
3904,6,20.901,18
3905,6,20.901,18
3906,6,20.901,18
3907,6,20.901,18
3908,6,20.901,18
3909,6,20.901,18
3910,6,20.901,18
3911,6,20.996,18
3912,6,20.996,18
3913,6,20.996,18
3914,6,20.996,18
3915,6,20.996,18
3916,6,20.996,18
3917,6,20.996,18
3918,6,20.996,18
3919,6,20.996,18
3920,6,20.996,18
3921,6,20.996,18
3922,6,20.996,18
3923,6,20.996,18
3924,6,20.996,18
3925,6,20.996,18
3926,6,20.996,18
3927,6,20.996,18
3928,6,20.996,18
3929,6,20.901,18
3930,6,20.901,18
3931,6,20.901,18
3932,6,20.805,18
3933,6,20.805,18
3934,6,20.71,18
3935,6,20.71,18
3936,6,20.615,18
3937,6,20.615,18
3938,6,20.519,18
3939,6,20.519,18
3940,6,20.424,18
3941,6,20.424,18
3942,6,20.329,18
3943,6,20.329,18
3944,6,20.234,18
3945,6,20.138,18
3946,6,20.138,18
3947,6,20.043,18
3948,6,19.948,18
3949,6,19.948,18
3950,6,19.853,18
3951,6,19.853,18
3952,7,19.758,18
3953,7,19.662,18
3954,7,19.377,18
3955,7,19.282,18
3956,7,19.187,18
3957,7,19.092,18
3958,7,18.996,18
3959,7,18.901,18
3960,7,18.806,18
3961,7,18.711,18
3962,7,18.616,18
3963,7,18.521,18
3964,7,18.426,18
3965,7,18.331,18
3966,7,18.045,18
3967,7,17.95,18
3968,7,17.855,18
3969,7,17.76,18
3970,7,17.665,18
3971,7,17.57,18
3972,7,17.57,18
3973,7,17.475,18
3974,7,17.379,18
3975,7,17.379,18
3976,7,17.284,18
3977,7,17.284,18
3978,7,17.189,18
3979,7,17.094,18
3980,7,17.094,18
3981,7,16.999,18
3982,7,16.999,18
3983,7,16.903,18
3984,7,16.903,18
3985,7,16.808,18
3986,7,16.808,18
3987,7,16.808,18
3988,7,16.713,18
3989,7,16.713,18
3990,7,16.713,18
3991,7,16.713,18
3992,7,16.713,18
3993,7,16.713,18
3994,7,16.713,18
3995,7,16.713,18
3996,7,16.808,18
3997,7,16.808,18
3998,7,16.808,18
3999,7,16.903,18
4000,7,16.903,18
4001,7,16.999,18
4002,7,16.999,18
4003,7,17.094,18
4004,7,17.094,18
4005,7,17.189,18
4006,7,17.189,18
4007,7,17.189,18
4008,7,17.189,18
4009,7,17.284,18
4010,7,17.284,18
4011,7,17.284,18
4012,7,17.379,18
4013,7,17.379,18
4014,7,17.379,18
4015,7,17.475,18
4016,7,17.475,18
4017,7,17.475,18
4018,7,17.57,18
4019,7,17.57,18
4020,7,17.665,18
4021,7,17.665,18
4022,7,17.665,18
4023,7,17.665,18
4024,7,17.76,18
4025,7,17.76,18
4026,7,17.76,18
4027,7,17.76,18
4028,7,17.76,18
4029,7,17.76,18
4030,7,17.76,18
4031,7,17.665,18
4032,7,17.665,18
4033,7,17.665,18
4034,7,17.665,18
4035,7,17.665,18
4036,7,17.665,18
4037,7,17.665,18
4038,7,17.665,18
4039,7,17.665,18
4040,7,17.665,18
4041,7,17.665,18
4042,7,17.665,18
4043,7,17.665,18
4044,7,17.57,18
4045,7,17.57,18
4046,7,17.57,18
4047,7,17.57,18
4048,8,17.57,18
4049,8,17.57,18
4050,8,17.57,18
4051,8,17.57,18
4052,8,17.57,18
4053,8,17.57,18
4054,8,17.57,18
4055,8,17.57,18
4056,8,17.57,18
4057,8,17.57,18
4058,8,17.475,18
4059,8,17.475,18
4060,8,17.475,18
4061,8,17.475,18
4062,8,17.475,18
4063,8,17.475,18
4064,8,17.475,18
4065,8,17.475,18
4066,8,17.475,18
4067,8,17.379,18
4068,8,17.379,18
4069,8,17.379,18
4070,8,17.379,18
4071,8,17.379,18
4072,8,17.284,18
4073,8,17.284,18
4074,8,17.284,18
4075,8,17.284,18
4076,8,17.284,18
4077,8,17.284,18
4078,8,17.189,18
4079,8,17.189,18
4080,8,17.189,18
4081,8,17.189,18
4082,8,17.189,18
4083,8,17.189,18
4084,8,17.189,18
4085,8,17.189,18
4086,8,17.189,18
4087,8,17.189,18
4088,8,17.189,18
4089,8,17.284,18
4090,8,17.284,18
4091,8,17.284,18
4092,8,17.284,18
4093,8,17.379,18
4094,8,17.379,18
4095,8,17.379,18
4096,8,17.475,18
4097,8,17.475,18
4098,8,17.57,18
4099,8,17.57,18
4100,8,17.57,18
4101,8,17.665,18
4102,8,17.665,18
4103,8,17.76,18
4104,8,17.76,18
4105,8,17.76,18
4106,8,17.855,18
4107,8,17.855,18
4108,8,17.95,18
4109,8,17.95,18
4110,8,17.95,18
4111,8,18.045,18
4112,8,18.045,18
4113,8,18.045,18
4114,8,18.14,18
4115,8,18.14,18
4116,8,18.14,18
4117,8,18.236,18
4118,8,18.236,18
4119,8,18.236,18
4120,8,18.236,18
4121,8,18.236,18
4122,8,18.236,18
4123,8,18.331,18
4124,8,18.331,18
4125,8,18.331,18
4126,8,18.331,18
4127,8,18.331,18
4128,8,18.331,18
4129,8,18.331,18
4130,8,18.331,18
4131,8,18.331,18
4132,8,18.331,18
4133,8,18.331,18
4134,8,18.331,18
4135,8,18.331,18
4136,8,18.331,18
4137,8,18.331,18
4138,8,18.331,18
4139,8,18.331,18
4140,8,18.331,18
4141,8,18.331,18
4142,8,18.331,18
4143,8,18.331,18
4144,9,18.331,18
4145,9,18.331,18
4146,9,18.331,18
4147,9,18.331,18
4148,9,18.236,18
4149,9,18.236,18
4150,9,18.236,18
4151,9,18.236,18
4152,9,18.236,18
4153,9,18.14,18
4154,9,18.14,18
4155,9,18.14,18
4156,9,18.14,18
4157,9,18.14,18
4158,9,18.14,18
4159,9,18.045,18
4160,9,18.045,18
4161,9,18.045,18
4162,9,18.045,18
4163,9,18.045,18
4164,9,18.045,18
4165,9,18.045,18
4166,9,18.045,18
4167,9,18.045,18
4168,9,18.045,18
4169,9,18.14,18
4170,9,18.14,18
4171,9,18.14,18
4172,9,18.14,18
4173,9,18.14,18
4174,9,18.14,18
4175,9,18.14,18
4176,9,18.14,18
4177,9,18.14,18
4178,9,18.14,18
4179,9,18.14,18
4180,9,18.14,18
4181,9,18.14,18
4182,9,18.14,18
4183,9,18.14,18
4184,9,18.14,18
4185,9,18.14,18
4186,9,18.14,18
4187,9,18.236,18
4188,9,18.236,18
4189,9,18.236,18
4190,9,18.236,18
4191,9,18.331,18
4192,9,18.331,18
4193,9,18.331,18
4194,9,18.426,18
4195,9,18.426,18
4196,9,18.426,18
4197,9,18.521,18
4198,9,18.616,18
4199,9,18.616,18
4200,9,18.711,18
4201,9,18.711,18
4202,9,18.806,18
4203,9,18.806,18
4204,9,18.806,18
4205,9,18.901,18
4206,9,18.996,18
4207,9,18.996,18
4208,9,18.996,18
4209,9,19.092,18
4210,9,19.092,18
4211,9,19.187,18
4212,9,19.187,18
4213,9,19.282,18
4214,9,19.282,18
4215,9,19.282,18
4216,9,19.282,18
4217,9,19.282,18
4218,9,19.377,18
4219,9,19.377,18
4220,9,19.377,18
4221,9,19.377,18
4222,9,19.472,18
4223,9,19.472,18
4224,9,19.472,18
4225,9,19.472,18
4226,9,19.472,18
4227,9,19.567,18
4228,9,19.567,18
4229,9,19.567,18
4230,9,19.567,18
4231,9,19.567,18
4232,9,19.567,18
4233,9,19.662,18
4234,9,19.567,18
4235,9,19.567,18
4236,9,19.567,18
4237,9,19.567,18
4238,9,19.662,18
4239,9,19.567,18
4240,10,19.662,18
4241,10,19.662,18
4242,10,19.662,18
4243,10,19.662,18
4244,10,19.662,18
4245,10,19.662,18
4246,10,19.662,18
4247,10,19.662,18
4248,10,19.662,18
4249,10,19.662,18
4250,10,19.662,18
4251,10,19.567,18
4252,10,19.567,18
4253,10,19.567,18
4254,10,19.567,18
4255,10,19.567,18
4256,10,19.472,18
4257,10,19.472,18
4258,10,19.472,18
4259,10,19.377,18
4260,10,19.377,18
4261,10,19.377,18
4262,10,19.377,18
4263,10,19.282,18
4264,10,19.282,18
4265,10,19.282,18
4266,10,19.187,18
4267,10,19.187,18
4268,10,19.092,18
4269,10,19.092,18
4270,10,18.996,18
